sent_id,item_id,verb,sentence_type,np_order,target,option_1,option_2,answer_option,prompt_1,prompt_2,prompt,answer,raw_probs
23,12,hate,IC,high_pl,Justin hates the cousins of the accountant who ___ .,"1) is, 2) are","1) are, 2) is","1) are, 2) is","Sentence: Justin hates the cousins of the accountant who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Justin hates the cousins of the accountant who ___ . Options: 1) are, 2) is. Answer: ","Sentence: Justin hates the cousins of the accountant who ___ . Options: 1) are, 2) is. Answer: ",2) is.,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.31355953, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.31355953), TopLogprob(token='1', bytes=[49], logprob=-1.3135595), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-8.31356), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-10.56356), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-11.31356)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.47534385, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.47534385), TopLogprob(token='<|end|>', bytes=None, logprob=-0.9753438), TopLogprob(token='.', bytes=[46], logprob=-6.7253437), TopLogprob(token='<|end|>', bytes=None, logprob=-10.475344), TopLogprob(token=').', bytes=[41, 46], logprob=-11.725344)]), ChatCompletionTokenLogprob(token=' is', bytes=[32, 105, 115], logprob=-1.147242e-06, top_logprobs=[TopLogprob(token=' is', bytes=[32, 105, 115], logprob=-1.147242e-06), TopLogprob(token=' Is', bytes=[32, 73, 115], logprob=-14.250001), TopLogprob(token=' ', bytes=[32], logprob=-15.000001), TopLogprob(token=' are', bytes=[32, 97, 114, 101], logprob=-16.375002), TopLogprob(token='\tis', bytes=[9, 105, 115], logprob=-16.625002)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.004078878, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.004078878), TopLogprob(token='<|end|>', bytes=None, logprob=-5.504079), TopLogprob(token='.""', bytes=[46, 34], logprob=-15.754079), TopLogprob(token='.\n', bytes=[46, 10], logprob=-16.00408), TopLogprob(token='<|end|>', bytes=None, logprob=-16.25408)])]"
24,12,carpool,nonIC,high_pl,Justin carpools with the cousins of the accountant who ___ .,"1) is, 2) are","1) are, 2) is","1) is, 2) are","Sentence: Justin carpools with the cousins of the accountant who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Justin carpools with the cousins of the accountant who ___ . Options: 1) are, 2) is. Answer: ","Sentence: Justin carpools with the cousins of the accountant who ___ . Options: 1) is, 2) are. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.38707763, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.38707763), TopLogprob(token='2', bytes=[50], logprob=-1.1370776), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-9.012077), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-9.887077), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.887077)])]"
25,13,blame,IC,high_pl,Emily blamed the nieces of the florist who ___ .,"1) has, 2) have","1) have, 2) has","1) has, 2) have","Sentence: Emily blamed the nieces of the florist who ___ . Options: 1) has, 2) have. Answer: ","Sentence: Emily blamed the nieces of the florist who ___ . Options: 1) have, 2) has. Answer: ","Sentence: Emily blamed the nieces of the florist who ___ . Options: 1) has, 2) have. Answer: ",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.011110782, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.011110782), TopLogprob(token='1', bytes=[49], logprob=-4.511111), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-10.38611), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.63611), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-12.51111)])]"
26,13,wait,nonIC,high_pl,Emily waited with the nieces of the florist who ___ .,"1) has, 2) have","1) have, 2) has","1) have, 2) has","Sentence: Emily waited with the nieces of the florist who ___ . Options: 1) has, 2) have. Answer: ","Sentence: Emily waited with the nieces of the florist who ___ . Options: 1) have, 2) has. Answer: ","Sentence: Emily waited with the nieces of the florist who ___ . Options: 1) have, 2) has. Answer: ",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.0019525411, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.0019525411), TopLogprob(token='1', bytes=[49], logprob=-6.2519526), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-11.126952), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-12.251952), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-12.376952)])]"
27,14,help,IC,high_pl,Joe helped the brothers of the athlete who ___ .,"1) is, 2) are","1) are, 2) is","1) are, 2) is","Sentence: Joe helped the brothers of the athlete who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Joe helped the brothers of the athlete who ___ . Options: 1) are, 2) is. Answer: ","Sentence: Joe helped the brothers of the athlete who ___ . Options: 1) are, 2) is. Answer: ",1) are,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.20279393, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.20279393), TopLogprob(token='2', bytes=[50], logprob=-1.702794), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-7.327794), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-7.327794), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-10.577794)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.38820922, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.38820922), TopLogprob(token='<|end|>', bytes=None, logprob=-1.1382092), TopLogprob(token='.', bytes=[46], logprob=-6.6382093), TopLogprob(token=').', bytes=[41, 46], logprob=-11.638209), TopLogprob(token='<|end|>', bytes=None, logprob=-11.888209)]), ChatCompletionTokenLogprob(token=' are', bytes=[32, 97, 114, 101], logprob=-1.6240566e-06, top_logprobs=[TopLogprob(token=' are', bytes=[32, 97, 114, 101], logprob=-1.6240566e-06), TopLogprob(token=' ', bytes=[32], logprob=-14.250002), TopLogprob(token=' Are', bytes=[32, 65, 114, 101], logprob=-14.250002), TopLogprob(token=' is', bytes=[32, 105, 115], logprob=-16.250002), TopLogprob(token=' The', bytes=[32, 84, 104, 101], logprob=-16.625002)])]"
28,14,run,nonIC,high_pl,Joe ran into the brothers of the athlete who ___ .,"1) is, 2) are","1) are, 2) is","1) is, 2) are","Sentence: Joe ran into the brothers of the athlete who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Joe ran into the brothers of the athlete who ___ . Options: 1) are, 2) is. Answer: ","Sentence: Joe ran into the brothers of the athlete who ___ . Options: 1) is, 2) are. Answer: ",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.14294747, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.14294747), TopLogprob(token='1', bytes=[49], logprob=-2.0179474), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-8.892947), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.142947), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-11.517947)])]"
29,15,reproach,IC,high_pl,Jessica reproached the doctors of the supermodel who ___ .,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Jessica reproached the doctors of the supermodel who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Jessica reproached the doctors of the supermodel who ___ . Options: 1) were, 2) was. Answer: ","Sentence: Jessica reproached the doctors of the supermodel who ___ . Options: 1) was, 2) were. Answer: ",1) was,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.31331253, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.31331253), TopLogprob(token='2', bytes=[50], logprob=-1.3133125), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-10.313313), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-12.063313), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-12.313313)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.5789397, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.5789397), TopLogprob(token='<|end|>', bytes=None, logprob=-0.8289397), TopLogprob(token='.', bytes=[46], logprob=-5.8289394), TopLogprob(token='<|end|>', bytes=None, logprob=-11.078939), TopLogprob(token=').', bytes=[41, 46], logprob=-11.328939)]), ChatCompletionTokenLogprob(token=' was', bytes=[32, 119, 97, 115], logprob=-1.9816675e-06, top_logprobs=[TopLogprob(token=' was', bytes=[32, 119, 97, 115], logprob=-1.9816675e-06), TopLogprob(token=' Was', bytes=[32, 87, 97, 115], logprob=-13.250002), TopLogprob(token=' ', bytes=[32], logprob=-15.750002), TopLogprob(token=' The', bytes=[32, 84, 104, 101], logprob=-18.750002), TopLogprob(token='was', bytes=[119, 97, 115], logprob=-19.125002)])]"
30,15,work,nonIC,high_pl,Jessica worked with the doctors of the supermodel who ___ .,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: Jessica worked with the doctors of the supermodel who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Jessica worked with the doctors of the supermodel who ___ . Options: 1) were, 2) was. Answer: ","Sentence: Jessica worked with the doctors of the supermodel who ___ . Options: 1) were, 2) was. Answer: ",2) was.,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.10031838, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.10031838), TopLogprob(token='1', bytes=[49], logprob=-2.3503184), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-9.600318), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-10.725318), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.975318)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.07913983, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.07913983), TopLogprob(token='<|end|>', bytes=None, logprob=-2.5791397), TopLogprob(token='.', bytes=[46], logprob=-8.32914), TopLogprob(token='<|end|>', bytes=None, logprob=-12.32914), TopLogprob(token=').', bytes=[41, 46], logprob=-14.07914)]), ChatCompletionTokenLogprob(token=' was', bytes=[32, 119, 97, 115], logprob=-2.1008714e-06, top_logprobs=[TopLogprob(token=' was', bytes=[32, 119, 97, 115], logprob=-2.1008714e-06), TopLogprob(token=' Was', bytes=[32, 87, 97, 115], logprob=-13.250002), TopLogprob(token=' ', bytes=[32], logprob=-15.250002), TopLogprob(token='<|end|>', bytes=None, logprob=-19.000002), TopLogprob(token='was', bytes=[119, 97, 115], logprob=-19.125002)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0031781907, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0031781907), TopLogprob(token='<|end|>', bytes=None, logprob=-5.753178), TopLogprob(token='.\n\n', bytes=[46, 10, 10], logprob=-15.503179), TopLogprob(token='.""', bytes=[46, 34], logprob=-16.253178), TopLogprob(token='.\n', bytes=[46, 10], logprob=-16.503178)])]"
31,16,pacify,IC,high_pl,Brian pacified the associates of the businessman who ___ .,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: Brian pacified the associates of the businessman who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Brian pacified the associates of the businessman who ___ . Options: 1) were, 2) was. Answer: ","Sentence: Brian pacified the associates of the businessman who ___ . Options: 1) were, 2) was. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.018246522, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.018246522), TopLogprob(token='2', bytes=[50], logprob=-4.0182467), TopLogprob(token='were', bytes=[119, 101, 114, 101], logprob=-10.268247), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-10.518247), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.643247)])]"
32,16,visit,nonIC,high_pl,Brian visited the associates of the businessman who ___ .,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Brian visited the associates of the businessman who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Brian visited the associates of the businessman who ___ . Options: 1) were, 2) was. Answer: ","Sentence: Brian visited the associates of the businessman who ___ . Options: 1) was, 2) were. Answer: ",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.0067411847, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.0067411847), TopLogprob(token='1', bytes=[49], logprob=-5.006741), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-11.381742), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-11.506742), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-12.756742)])]"
33,17,detest,IC,high_pl,Melissa detests the children of the musician who ___ .,"1) is, 2) are","1) are, 2) is","1) is, 2) are","Sentence: Melissa detests the children of the musician who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Melissa detests the children of the musician who ___ . Options: 1) are, 2) is. Answer: ","Sentence: Melissa detests the children of the musician who ___ . Options: 1) is, 2) are. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.5232126, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.5232126), TopLogprob(token='2', bytes=[50], logprob=-0.8982126), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-9.773212), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.898212), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-12.523212)])]"
34,17,babysit,nonIC,high_pl,Melissa babysits the children of the musician who ___ .,"1) is, 2) are","1) are, 2) is","1) are, 2) is","Sentence: Melissa babysits the children of the musician who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Melissa babysits the children of the musician who ___ . Options: 1) are, 2) is. Answer: ","Sentence: Melissa babysits the children of the musician who ___ . Options: 1) are, 2) is. Answer: ",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-6.9570146e-05, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-6.9570146e-05), TopLogprob(token='1', bytes=[49], logprob=-9.62507), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-13.25007), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-13.50007), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-15.12507)])]"
35,18,thank,IC,high_pl,Frank thanked the servants of the dictator who ___ .,"1) is, 2) are","1) are, 2) is","1) are, 2) is","Sentence: Frank thanked the servants of the dictator who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Frank thanked the servants of the dictator who ___ . Options: 1) are, 2) is. Answer: ","Sentence: Frank thanked the servants of the dictator who ___ . Options: 1) are, 2) is. Answer: ",1) are,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.14280476, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.14280476), TopLogprob(token='2', bytes=[50], logprob=-2.0178049), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-9.142805), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-11.392805), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-12.017805)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.57977706, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.57977706), TopLogprob(token='<|end|>', bytes=None, logprob=-0.82977706), TopLogprob(token='.', bytes=[46], logprob=-5.5797772), TopLogprob(token=').', bytes=[41, 46], logprob=-10.829777), TopLogprob(token='<|end|>', bytes=None, logprob=-11.079777)]), ChatCompletionTokenLogprob(token=' are', bytes=[32, 97, 114, 101], logprob=-1.147242e-06, top_logprobs=[TopLogprob(token=' are', bytes=[32, 97, 114, 101], logprob=-1.147242e-06), TopLogprob(token=' ', bytes=[32], logprob=-14.250001), TopLogprob(token=' Are', bytes=[32, 65, 114, 101], logprob=-15.000001), TopLogprob(token=' is', bytes=[32, 105, 115], logprob=-15.500001), TopLogprob(token='are', bytes=[97, 114, 101], logprob=-18.625002)])]"
36,18,talk,nonIC,high_pl,Frank talked to the servants of the dictator who ___ .,"1) is, 2) are","1) are, 2) is","1) is, 2) are","Sentence: Frank talked to the servants of the dictator who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Frank talked to the servants of the dictator who ___ . Options: 1) are, 2) is. Answer: ","Sentence: Frank talked to the servants of the dictator who ___ . Options: 1) is, 2) are. Answer: ",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.02327122, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.02327122), TopLogprob(token='1', bytes=[49], logprob=-3.7732713), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-11.398272), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-11.648272), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-12.398272)])]"
37,19,congratulate,IC,high_pl,Tracy congratulated the bodyguards of the celebrity who ___ .,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Tracy congratulated the bodyguards of the celebrity who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Tracy congratulated the bodyguards of the celebrity who ___ . Options: 1) were, 2) was. Answer: ","Sentence: Tracy congratulated the bodyguards of the celebrity who ___ . Options: 1) was, 2) were. Answer: ",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.070015244, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.070015244), TopLogprob(token='1', bytes=[49], logprob=-2.6950152), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.820015), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-10.820015), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-13.820015)])]"
38,19,chat,nonIC,high_pl,Tracy chatted with the bodyguards of the celebrity who ___ .,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: Tracy chatted with the bodyguards of the celebrity who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Tracy chatted with the bodyguards of the celebrity who ___ . Options: 1) were, 2) was. Answer: ","Sentence: Tracy chatted with the bodyguards of the celebrity who ___ . Options: 1) were, 2) was. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.3485051, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.3485051), TopLogprob(token='2', bytes=[50], logprob=-1.2235051), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-10.348505), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-10.973505), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-11.973505)])]"
39,20,mock,IC,high_pl,Kevin mocked the fans of the singer who ___ .,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: Kevin mocked the fans of the singer who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Kevin mocked the fans of the singer who ___ . Options: 1) were, 2) was. Answer: ","Sentence: Kevin mocked the fans of the singer who ___ . Options: 1) were, 2) was. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.009792567, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.009792567), TopLogprob(token='2', bytes=[50], logprob=-4.634793), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-11.009792), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-11.009792), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-13.134792)])]"
40,20,count,nonIC,high_pl,Kevin counted the fans of the singer who ___ .,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Kevin counted the fans of the singer who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Kevin counted the fans of the singer who ___ . Options: 1) were, 2) was. Answer: ","Sentence: Kevin counted the fans of the singer who ___ . Options: 1) was, 2) were. Answer: ",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.054913882, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.054913882), TopLogprob(token='1', bytes=[49], logprob=-2.929914), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-11.0549135), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-11.3049135), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-14.4299135)])]"
41,21,scold,IC,high_sg,Alice scolded the coordinator of the participants who ___. ,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Alice scolded the coordinator of the participants who ___.  Options: 1) was, 2) were. Answer: ","Sentence: Alice scolded the coordinator of the participants who ___.  Options: 1) were, 2) was. Answer: ","Sentence: Alice scolded the coordinator of the participants who ___.  Options: 1) was, 2) were. Answer: ",1) was,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.69372624, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.69372624), TopLogprob(token='2', bytes=[50], logprob=-0.69372624), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-7.693726), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-9.193727), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-12.068727)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.69583064, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.69583064), TopLogprob(token='<|end|>', bytes=None, logprob=-0.69583064), TopLogprob(token='.', bytes=[46], logprob=-5.945831), TopLogprob(token='<|end|>', bytes=None, logprob=-10.44583), TopLogprob(token=').', bytes=[41, 46], logprob=-11.44583)]), ChatCompletionTokenLogprob(token=' was', bytes=[32, 119, 97, 115], logprob=-4.246537e-06, top_logprobs=[TopLogprob(token=' was', bytes=[32, 119, 97, 115], logprob=-4.246537e-06), TopLogprob(token=' Was', bytes=[32, 87, 97, 115], logprob=-13.000004), TopLogprob(token=' ', bytes=[32], logprob=-13.250004), TopLogprob(token='was', bytes=[119, 97, 115], logprob=-17.000004), TopLogprob(token=' Alice', bytes=[32, 65, 108, 105, 99, 101], logprob=-17.625004)])]"
42,21,joke,nonIC,high_sg,Alice joked with the coordinator of the participants who ___.,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: Alice joked with the coordinator of the participants who ___. Options: 1) was, 2) were. Answer: ","Sentence: Alice joked with the coordinator of the participants who ___. Options: 1) were, 2) was. Answer: ","Sentence: Alice joked with the coordinator of the participants who ___. Options: 1) were, 2) was. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.05026454, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.05026454), TopLogprob(token='2', bytes=[50], logprob=-3.0502646), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-7.0502644), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-7.3002644), TopLogprob(token='This', bytes=[84, 104, 105, 115], logprob=-10.050264)])]"
43,22,stare,IC,high_sg,Charles stared at the patron of the artists who ___.,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: Charles stared at the patron of the artists who ___. Options: 1) was, 2) were. Answer: ","Sentence: Charles stared at the patron of the artists who ___. Options: 1) were, 2) was. Answer: ","Sentence: Charles stared at the patron of the artists who ___. Options: 1) were, 2) was. Answer: ",2) was.,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.12700066, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.12700066), TopLogprob(token='1', bytes=[49], logprob=-2.1270006), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-10.502001), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.627001), TopLogprob(token='was', bytes=[119, 97, 115], logprob=-11.877001)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.69416136, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.69416136), TopLogprob(token='<|end|>', bytes=None, logprob=-0.69416136), TopLogprob(token='.', bytes=[46], logprob=-6.9441614), TopLogprob(token='<|end|>', bytes=None, logprob=-10.944161), TopLogprob(token=').', bytes=[41, 46], logprob=-11.694161)]), ChatCompletionTokenLogprob(token=' was', bytes=[32, 119, 97, 115], logprob=-3.1737043e-06, top_logprobs=[TopLogprob(token=' was', bytes=[32, 119, 97, 115], logprob=-3.1737043e-06), TopLogprob(token=' Was', bytes=[32, 87, 97, 115], logprob=-12.750003), TopLogprob(token=' ', bytes=[32], logprob=-15.250003), TopLogprob(token='<|end|>', bytes=None, logprob=-19.000004), TopLogprob(token='was', bytes=[119, 97, 115], logprob=-19.250004)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0019289902, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0019289902), TopLogprob(token='<|end|>', bytes=None, logprob=-6.251929), TopLogprob(token='.\n', bytes=[46, 10], logprob=-16.001928), TopLogprob(token='.\n\n', bytes=[46, 10, 10], logprob=-16.251928), TopLogprob(token='.""', bytes=[46, 34], logprob=-16.501928)])]"
44,22,study,nonIC,high_sg,Charles studied with the patron of the artists who ___.,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Charles studied with the patron of the artists who ___. Options: 1) was, 2) were. Answer: ","Sentence: Charles studied with the patron of the artists who ___. Options: 1) were, 2) was. Answer: ","Sentence: Charles studied with the patron of the artists who ___. Options: 1) was, 2) were. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.04326442, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.04326442), TopLogprob(token='2', bytes=[50], logprob=-3.1682644), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-8.668264), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-9.668264), TopLogprob(token='was', bytes=[119, 97, 115], logprob=-11.918264)])]"
