sent_id,item_id,verb,sentence_type,np_order,target,option_1,option_2,answer_option,prompt_1,prompt_2,prompt,answer,raw_probs
33,17,detest,IC,high_pl,Melissa detests the children of the musician who ___ .,"1) is, 2) are","1) are, 2) is","1) is, 2) are","Sentence: Melissa detests the children of the musician who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Melissa detests the children of the musician who ___ . Options: 1) are, 2) is. Answer: ","Sentence: Melissa detests the children of the musician who ___ . Options: 1) is, 2) are. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-6.704273e-07, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-6.704273e-07), TopLogprob(token='2', bytes=[50], logprob=-14.239247), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.084007), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-17.769356), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-19.098656)])]"
34,17,babysit,nonIC,high_pl,Melissa babysits the children of the musician who ___ .,"1) is, 2) are","1) are, 2) is","1) are, 2) is","Sentence: Melissa babysits the children of the musician who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Melissa babysits the children of the musician who ___ . Options: 1) are, 2) is. Answer: ","Sentence: Melissa babysits the children of the musician who ___ . Options: 1) are, 2) is. Answer: ",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-9.0883464e-07, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-9.0883464e-07), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-14.808923), TopLogprob(token='1', bytes=[49], logprob=-14.87465), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-16.017101), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-17.132061)])]"
35,18,thank,IC,high_pl,Frank thanked the servants of the dictator who ___ .,"1) is, 2) are","1) are, 2) is","1) are, 2) is","Sentence: Frank thanked the servants of the dictator who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Frank thanked the servants of the dictator who ___ . Options: 1) are, 2) is. Answer: ","Sentence: Frank thanked the servants of the dictator who ___ . Options: 1) are, 2) is. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-2.3392786e-06, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-2.3392786e-06), TopLogprob(token='2', bytes=[50], logprob=-13.050583), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.624987), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-16.823736), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-17.450174)])]"
36,18,talk,nonIC,high_pl,Frank talked to the servants of the dictator who ___ .,"1) is, 2) are","1) are, 2) is","1) is, 2) are","Sentence: Frank talked to the servants of the dictator who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Frank talked to the servants of the dictator who ___ . Options: 1) are, 2) is. Answer: ","Sentence: Frank talked to the servants of the dictator who ___ . Options: 1) is, 2) are. Answer: ",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.66657066, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.66657066), TopLogprob(token='1', bytes=[49], logprob=-0.72044945), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.073717), TopLogprob(token='(', bytes=[40], logprob=-19.51397), TopLogprob(token=' ', bytes=[32], logprob=-19.689058)])]"
37,19,congratulate,IC,high_pl,Tracy congratulated the bodyguards of the celebrity who ___ .,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Tracy congratulated the bodyguards of the celebrity who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Tracy congratulated the bodyguards of the celebrity who ___ . Options: 1) were, 2) was. Answer: ","Sentence: Tracy congratulated the bodyguards of the celebrity who ___ . Options: 1) was, 2) were. Answer: ",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.025019646, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.025019646), TopLogprob(token='1', bytes=[49], logprob=-3.7005796), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.55235), TopLogprob(token='(', bytes=[40], logprob=-19.709412), TopLogprob(token=' ', bytes=[32], logprob=-20.019676)])]"
38,19,chat,nonIC,high_pl,Tracy chatted with the bodyguards of the celebrity who ___ .,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: Tracy chatted with the bodyguards of the celebrity who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Tracy chatted with the bodyguards of the celebrity who ___ . Options: 1) were, 2) was. Answer: ","Sentence: Tracy chatted with the bodyguards of the celebrity who ___ . Options: 1) were, 2) was. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.0066350824, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.0066350824), TopLogprob(token='2', bytes=[50], logprob=-5.018701), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.815182), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-18.312347), TopLogprob(token='Since', bytes=[83, 105, 110, 99, 101], logprob=-19.308779)])]"
39,20,mock,IC,high_pl,Kevin mocked the fans of the singer who ___ .,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: Kevin mocked the fans of the singer who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Kevin mocked the fans of the singer who ___ . Options: 1) were, 2) was. Answer: ","Sentence: Kevin mocked the fans of the singer who ___ . Options: 1) were, 2) was. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-4.3202e-07, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-4.3202e-07), TopLogprob(token='2', bytes=[50], logprob=-15.456448), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.730331), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-17.723347), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-17.983164)])]"
40,20,count,nonIC,high_pl,Kevin counted the fans of the singer who ___ .,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Kevin counted the fans of the singer who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Kevin counted the fans of the singer who ___ . Options: 1) were, 2) was. Answer: ","Sentence: Kevin counted the fans of the singer who ___ . Options: 1) was, 2) were. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-2.3392786e-06, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-2.3392786e-06), TopLogprob(token='2', bytes=[50], logprob=-13.075516), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.710548), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-17.790972), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-17.835554)])]"
41,21,scold,IC,high_sg,Alice scolded the coordinator of the participants who ___. ,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Alice scolded the coordinator of the participants who ___.  Options: 1) was, 2) were. Answer: ","Sentence: Alice scolded the coordinator of the participants who ___.  Options: 1) were, 2) was. Answer: ","Sentence: Alice scolded the coordinator of the participants who ___.  Options: 1) was, 2) were. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-8.89548e-06, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-8.89548e-06), TopLogprob(token='2', bytes=[50], logprob=-11.648807), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-15.754197), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-17.419357), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-18.272633)])]"
42,21,joke,nonIC,high_sg,Alice joked with the coordinator of the participants who ___.,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: Alice joked with the coordinator of the participants who ___. Options: 1) was, 2) were. Answer: ","Sentence: Alice joked with the coordinator of the participants who ___. Options: 1) were, 2) was. Answer: ","Sentence: Alice joked with the coordinator of the participants who ___. Options: 1) were, 2) was. Answer: ",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.29531404, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.29531404), TopLogprob(token='1', bytes=[49], logprob=-1.3637421), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.008821), TopLogprob(token='(', bytes=[40], logprob=-18.492867), TopLogprob(token=' ', bytes=[32], logprob=-19.404625)])]"
43,22,stare,IC,high_sg,Charles stared at the patron of the artists who ___.,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: Charles stared at the patron of the artists who ___. Options: 1) was, 2) were. Answer: ","Sentence: Charles stared at the patron of the artists who ___. Options: 1) were, 2) was. Answer: ","Sentence: Charles stared at the patron of the artists who ___. Options: 1) were, 2) was. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-2.2961513e-05, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-2.2961513e-05), TopLogprob(token='2', bytes=[50], logprob=-10.686565), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.23692), TopLogprob(token='Since', bytes=[83, 105, 110, 99, 101], logprob=-18.008638), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-18.926914)])]"
44,22,study,nonIC,high_sg,Charles studied with the patron of the artists who ___.,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Charles studied with the patron of the artists who ___. Options: 1) was, 2) were. Answer: ","Sentence: Charles studied with the patron of the artists who ___. Options: 1) were, 2) was. Answer: ","Sentence: Charles studied with the patron of the artists who ___. Options: 1) was, 2) were. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.00014346908, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.00014346908), TopLogprob(token='2', bytes=[50], logprob=-8.849693), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-18.575619), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-20.103144), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-20.267653)])]"
45,23,assist,IC,high_sg,Ben assisted the coach of the players who ___.,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Ben assisted the coach of the players who ___. Options: 1) was, 2) were. Answer: ","Sentence: Ben assisted the coach of the players who ___. Options: 1) were, 2) was. Answer: ","Sentence: Ben assisted the coach of the players who ___. Options: 1) was, 2) were. Answer: ",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.0036949704, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.0036949704), TopLogprob(token='1', bytes=[49], logprob=-5.6026635), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-15.658537), TopLogprob(token='(', bytes=[40], logprob=-18.747805), TopLogprob(token='Both', bytes=[66, 111, 116, 104], logprob=-19.475586)])]"
46,23,stand,nonIC,high_sg,Ben stood next to the coach of the players who ___.,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: Ben stood next to the coach of the players who ___. Options: 1) was, 2) were. Answer: ","Sentence: Ben stood next to the coach of the players who ___. Options: 1) were, 2) was. Answer: ","Sentence: Ben stood next to the coach of the players who ___. Options: 1) were, 2) was. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-7.89631e-07, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-7.89631e-07), TopLogprob(token='2', bytes=[50], logprob=-14.42339), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.160603), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-17.55382), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-17.656425)])]"
47,24,trust,IC,high_sg,Bob trusted the physician of the patients who ___.,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: Bob trusted the physician of the patients who ___. Options: 1) was, 2) were. Answer: ","Sentence: Bob trusted the physician of the patients who ___. Options: 1) were, 2) was. Answer: ","Sentence: Bob trusted the physician of the patients who ___. Options: 1) were, 2) was. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-4.3202e-07, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-4.3202e-07), TopLogprob(token='2', bytes=[50], logprob=-15.378048), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.84164), TopLogprob(token='Since', bytes=[83, 105, 110, 99, 101], logprob=-17.274523), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-17.644299)])]"
48,24,live,nonIC,high_sg,Bob lived next to the physician of the patients who ___.,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Bob lived next to the physician of the patients who ___. Options: 1) was, 2) were. Answer: ","Sentence: Bob lived next to the physician of the patients who ___. Options: 1) were, 2) was. Answer: ","Sentence: Bob lived next to the physician of the patients who ___. Options: 1) was, 2) were. Answer: ",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-2.4584822e-06, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-2.4584822e-06), TopLogprob(token='1', bytes=[49], logprob=-13.067824), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-15.309676), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-16.898062), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-17.405268)])]"
49,25,correct,IC,high_sg,Rachel corrected the agent of the celebrities who ___.,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Rachel corrected the agent of the celebrities who ___. Options: 1) was, 2) were. Answer: ","Sentence: Rachel corrected the agent of the celebrities who ___. Options: 1) were, 2) was. Answer: ","Sentence: Rachel corrected the agent of the celebrities who ___. Options: 1) was, 2) were. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.071085356, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.071085356), TopLogprob(token='2', bytes=[50], logprob=-2.6792092), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.538248), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-18.373058), TopLogprob(token=' ', bytes=[32], logprob=-19.576202)])]"
50,25,run,nonIC,high_sg,Rachel ran into the agent of the celebrities who ___.,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: Rachel ran into the agent of the celebrities who ___. Options: 1) was, 2) were. Answer: ","Sentence: Rachel ran into the agent of the celebrities who ___. Options: 1) were, 2) was. Answer: ","Sentence: Rachel ran into the agent of the celebrities who ___. Options: 1) were, 2) was. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.00040159453, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.00040159453), TopLogprob(token='2', bytes=[50], logprob=-7.8204412), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.079721), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-18.650118), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-19.288614)])]"
51,26,thank,IC,high_sg,James thanked the analyst of the vendors who ___.,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: James thanked the analyst of the vendors who ___. Options: 1) was, 2) were. Answer: ","Sentence: James thanked the analyst of the vendors who ___. Options: 1) were, 2) was. Answer: ","Sentence: James thanked the analyst of the vendors who ___. Options: 1) were, 2) was. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.00061474356, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.00061474356), TopLogprob(token='2', bytes=[50], logprob=-7.395264), TopLogprob(token='Since', bytes=[83, 105, 110, 99, 101], logprob=-15.396794), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.62689), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-18.159323)])]"
52,26,chat,nonIC,high_sg,James chatted with the analyst of the vendors who ___.,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: James chatted with the analyst of the vendors who ___. Options: 1) was, 2) were. Answer: ","Sentence: James chatted with the analyst of the vendors who ___. Options: 1) were, 2) was. Answer: ","Sentence: James chatted with the analyst of the vendors who ___. Options: 1) was, 2) were. Answer: ",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.41585112, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.41585112), TopLogprob(token='1', bytes=[49], logprob=-1.0781589), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.485767), TopLogprob(token='(', bytes=[40], logprob=-19.430428), TopLogprob(token=' ', bytes=[32], logprob=-19.523605)])]"
53,27,envy,IC,high_sg,Zoey envies the representative of the voters who ___.,"1) is, 2) are","1) are, 2) is","1) is, 2) are","Sentence: Zoey envies the representative of the voters who ___. Options: 1) is, 2) are. Answer: ","Sentence: Zoey envies the representative of the voters who ___. Options: 1) are, 2) is. Answer: ","Sentence: Zoey envies the representative of the voters who ___. Options: 1) is, 2) are. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-7.89631e-07, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-7.89631e-07), TopLogprob(token='2', bytes=[50], logprob=-14.520928), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.215084), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-16.574839), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-18.024006)])]"
54,27,resemble,nonIC,high_sg,Zoey resembles the representative of the voters who ___.,"1) is, 2) are","1) are, 2) is","1) are, 2) is","Sentence: Zoey resembles the representative of the voters who ___. Options: 1) is, 2) are. Answer: ","Sentence: Zoey resembles the representative of the voters who ___. Options: 1) are, 2) is. Answer: ","Sentence: Zoey resembles the representative of the voters who ___. Options: 1) are, 2) is. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-5.5122365e-07, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-5.5122365e-07), TopLogprob(token='2', bytes=[50], logprob=-15.49722), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.38412), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-16.738338), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-17.302114)])]"
55,28,value,IC,high_sg,Stephen values the accountant of the investors who ___.,"1) is, 2) are","1) are, 2) is","1) are, 2) is","Sentence: Stephen values the accountant of the investors who ___. Options: 1) is, 2) are. Answer: ","Sentence: Stephen values the accountant of the investors who ___. Options: 1) are, 2) is. Answer: ","Sentence: Stephen values the accountant of the investors who ___. Options: 1) are, 2) is. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-3.9054008e-05, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-3.9054008e-05), TopLogprob(token='2', bytes=[50], logprob=-10.152038), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.722399), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-19.262903), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-19.411966)])]"
56,28,meet,nonIC,high_sg,Stephen met the accountant of the investors who ___.,"1) is, 2) are","1) are, 2) is","1) is, 2) are","Sentence: Stephen met the accountant of the investors who ___. Options: 1) is, 2) are. Answer: ","Sentence: Stephen met the accountant of the investors who ___. Options: 1) are, 2) is. Answer: ","Sentence: Stephen met the accountant of the investors who ___. Options: 1) is, 2) are. Answer: ",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.022249958, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.022249958), TopLogprob(token='1', bytes=[49], logprob=-3.8165195), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.745632), TopLogprob(token='(', bytes=[40], logprob=-19.222277), TopLogprob(token=' ', bytes=[32], logprob=-19.27858)])]"
57,29,fear,IC,high_sg,Liz fears the lawyer of the actors who ___.,"1) is, 2) are","1) are, 2) is","1) is, 2) are","Sentence: Liz fears the lawyer of the actors who ___. Options: 1) is, 2) are. Answer: ","Sentence: Liz fears the lawyer of the actors who ___. Options: 1) are, 2) is. Answer: ","Sentence: Liz fears the lawyer of the actors who ___. Options: 1) is, 2) are. Answer: ",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.006410651, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.006410651), TopLogprob(token='1', bytes=[49], logprob=-5.053034), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-15.228085), TopLogprob(token='Since', bytes=[83, 105, 110, 99, 101], logprob=-18.121267), TopLogprob(token='(', bytes=[40], logprob=-18.431347)])]"
58,29,recognize,nonIC,high_sg,Liz recognizes the lawyer of the actors who ___.,"1) is, 2) are","1) are, 2) is","1) are, 2) is","Sentence: Liz recognizes the lawyer of the actors who ___. Options: 1) is, 2) are. Answer: ","Sentence: Liz recognizes the lawyer of the actors who ___. Options: 1) are, 2) is. Answer: ","Sentence: Liz recognizes the lawyer of the actors who ___. Options: 1) are, 2) is. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-1.2664457e-06, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-1.2664457e-06), TopLogprob(token='2', bytes=[50], logprob=-14.201865), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-15.572904), TopLogprob(token='Since', bytes=[83, 105, 110, 99, 101], logprob=-15.833787), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-16.454683)])]"
59,30,notice,IC,high_sg,Jan noticed the son of the scientists who ___.,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: Jan noticed the son of the scientists who ___. Options: 1) was, 2) were. Answer: ","Sentence: Jan noticed the son of the scientists who ___. Options: 1) were, 2) was. Answer: ","Sentence: Jan noticed the son of the scientists who ___. Options: 1) were, 2) was. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-2.2365493e-05, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-2.2365493e-05), TopLogprob(token='2', bytes=[50], logprob=-10.712062), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.96815), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-17.600803), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-18.378407)])]"
60,30,jog,nonIC,high_sg,Jan jogged with the son of the scientists who ___.,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Jan jogged with the son of the scientists who ___. Options: 1) was, 2) were. Answer: ","Sentence: Jan jogged with the son of the scientists who ___. Options: 1) were, 2) was. Answer: ","Sentence: Jan jogged with the son of the scientists who ___. Options: 1) was, 2) were. Answer: ",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-9.253091e-06, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-9.253091e-06), TopLogprob(token='1', bytes=[49], logprob=-11.660454), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-14.587408), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-16.012981), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-16.67733)])]"
61,31,praise,IC,high_pl,Luke praised the tenants of the landlord who ___.,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Luke praised the tenants of the landlord who ___. Options: 1) was, 2) were. Answer: ","Sentence: Luke praised the tenants of the landlord who ___. Options: 1) were, 2) was. Answer: ","Sentence: Luke praised the tenants of the landlord who ___. Options: 1) was, 2) were. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.005627274, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.005627274), TopLogprob(token='2', bytes=[50], logprob=-5.1829495), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.881111), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-20.0471), TopLogprob(token=' ', bytes=[32], logprob=-20.131496)])]"
62,31,carpool,nonIC,high_pl,Luke carpooled with the tenants of the landlord who ___.,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Luke carpooled with the tenants of the landlord who ___. Options: 1) was, 2) were. Answer: ","Sentence: Luke carpooled with the tenants of the landlord who ___. Options: 1) were, 2) was. Answer: ","Sentence: Luke carpooled with the tenants of the landlord who ___. Options: 1) was, 2) were. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-8.89548e-06, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-8.89548e-06), TopLogprob(token='2', bytes=[50], logprob=-11.643262), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.155802), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-19.058167), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-19.128735)])]"
63,32,hate,IC,high_pl,Karen hates the followers of the leader who ___.,"1) is, 2) are","1) are, 2) is","1) are, 2) is","Sentence: Karen hates the followers of the leader who ___. Options: 1) is, 2) are. Answer: ","Sentence: Karen hates the followers of the leader who ___. Options: 1) are, 2) is. Answer: ","Sentence: Karen hates the followers of the leader who ___. Options: 1) are, 2) is. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-6.704273e-07, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-6.704273e-07), TopLogprob(token='2', bytes=[50], logprob=-15.23092), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-15.46522), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-16.5128), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-16.714243)])]"
64,32,know,nonIC,high_pl,Karen knows the follwers of the leader who ___.,"1) is, 2) are","1) are, 2) is","1) are, 2) is","Sentence: Karen knows the follwers of the leader who ___. Options: 1) is, 2) are. Answer: ","Sentence: Karen knows the follwers of the leader who ___. Options: 1) are, 2) is. Answer: ","Sentence: Karen knows the follwers of the leader who ___. Options: 1) are, 2) is. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-6.704273e-07, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-6.704273e-07), TopLogprob(token='2', bytes=[50], logprob=-15.075929), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-15.770198), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-16.252693), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-16.35405)])]"
65,33,blame,IC,high_pl,Jack blamed the trainees of the craftsman who ___.,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Jack blamed the trainees of the craftsman who ___. Options: 1) was, 2) were. Answer: ","Sentence: Jack blamed the trainees of the craftsman who ___. Options: 1) were, 2) was. Answer: ","Sentence: Jack blamed the trainees of the craftsman who ___. Options: 1) was, 2) were. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.070035025, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.070035025), TopLogprob(token='2', bytes=[50], logprob=-2.693574), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.846687), TopLogprob(token='(', bytes=[40], logprob=-19.660091), TopLogprob(token=' ', bytes=[32], logprob=-19.954817)])]"
