sent_id,item_id,verb,sentence_type,np_order,target,option_1,option_2,answer_option,prompt_1,prompt_2,prompt,answer,raw_probs
23,12,hate,IC,high_pl,Justin hates the cousins of the accountant who ___ .,"1) is, 2) are","1) are, 2) is","1) are, 2) is","Sentence: Justin hates the cousins of the accountant who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Justin hates the cousins of the accountant who ___ . Options: 1) are, 2) is. Answer: ","Sentence: Justin hates the cousins of the accountant who ___ . Options: 1) are, 2) is. Answer: ",2) is.,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.31355953, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.31355953), TopLogprob(token='1', bytes=[49], logprob=-1.3135595), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-8.31356), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-10.56356), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-11.31356)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.47534385, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.47534385), TopLogprob(token='<|end|>', bytes=None, logprob=-0.9753438), TopLogprob(token='.', bytes=[46], logprob=-6.7253437), TopLogprob(token='<|end|>', bytes=None, logprob=-10.475344), TopLogprob(token=').', bytes=[41, 46], logprob=-11.725344)]), ChatCompletionTokenLogprob(token=' is', bytes=[32, 105, 115], logprob=-1.147242e-06, top_logprobs=[TopLogprob(token=' is', bytes=[32, 105, 115], logprob=-1.147242e-06), TopLogprob(token=' Is', bytes=[32, 73, 115], logprob=-14.250001), TopLogprob(token=' ', bytes=[32], logprob=-15.000001), TopLogprob(token=' are', bytes=[32, 97, 114, 101], logprob=-16.375002), TopLogprob(token='\tis', bytes=[9, 105, 115], logprob=-16.625002)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.004078878, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.004078878), TopLogprob(token='<|end|>', bytes=None, logprob=-5.504079), TopLogprob(token='.""', bytes=[46, 34], logprob=-15.754079), TopLogprob(token='.\n', bytes=[46, 10], logprob=-16.00408), TopLogprob(token='.\n\n', bytes=[46, 10, 10], logprob=-16.25408)])]"
24,12,carpool,nonIC,high_pl,Justin carpools with the cousins of the accountant who ___ .,"1) is, 2) are","1) are, 2) is","1) is, 2) are","Sentence: Justin carpools with the cousins of the accountant who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Justin carpools with the cousins of the accountant who ___ . Options: 1) are, 2) is. Answer: ","Sentence: Justin carpools with the cousins of the accountant who ___ . Options: 1) is, 2) are. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.16028169, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.16028169), TopLogprob(token='2', bytes=[50], logprob=-1.9102817), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-10.160282), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-11.285282), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-13.035282)])]"
25,13,blame,IC,high_pl,Emily blamed the nieces of the florist who ___ .,"1) has, 2) have","1) have, 2) has","1) has, 2) have","Sentence: Emily blamed the nieces of the florist who ___ . Options: 1) has, 2) have. Answer: ","Sentence: Emily blamed the nieces of the florist who ___ . Options: 1) have, 2) has. Answer: ","Sentence: Emily blamed the nieces of the florist who ___ . Options: 1) has, 2) have. Answer: ",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.03873727, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.03873727), TopLogprob(token='1', bytes=[49], logprob=-3.2887373), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-7.4137373), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-9.913737), TopLogprob(token='In', bytes=[73, 110], logprob=-11.288737)])]"
26,13,wait,nonIC,high_pl,Emily waited with the nieces of the florist who ___ .,"1) has, 2) have","1) have, 2) has","1) have, 2) has","Sentence: Emily waited with the nieces of the florist who ___ . Options: 1) has, 2) have. Answer: ","Sentence: Emily waited with the nieces of the florist who ___ . Options: 1) have, 2) has. Answer: ","Sentence: Emily waited with the nieces of the florist who ___ . Options: 1) have, 2) has. Answer: ",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.007696179, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.007696179), TopLogprob(token='1', bytes=[49], logprob=-4.882696), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.882696), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-10.507696), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-11.507696)])]"
27,14,help,IC,high_pl,Joe helped the brothers of the athlete who ___ .,"1) is, 2) are","1) are, 2) is","1) are, 2) is","Sentence: Joe helped the brothers of the athlete who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Joe helped the brothers of the athlete who ___ . Options: 1) are, 2) is. Answer: ","Sentence: Joe helped the brothers of the athlete who ___ . Options: 1) are, 2) is. Answer: ",1) are,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.20279393, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.20279393), TopLogprob(token='2', bytes=[50], logprob=-1.702794), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-7.327794), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-7.327794), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-10.577794)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.31438312, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.31438312), TopLogprob(token='<|end|>', bytes=None, logprob=-1.3143831), TopLogprob(token='.', bytes=[46], logprob=-6.814383), TopLogprob(token=').', bytes=[41, 46], logprob=-11.8143835), TopLogprob(token='<|end|>', bytes=None, logprob=-12.0643835)]), ChatCompletionTokenLogprob(token=' are', bytes=[32, 97, 114, 101], logprob=-1.3856493e-06, top_logprobs=[TopLogprob(token=' are', bytes=[32, 97, 114, 101], logprob=-1.3856493e-06), TopLogprob(token=' ', bytes=[32], logprob=-14.250001), TopLogprob(token=' Are', bytes=[32, 65, 114, 101], logprob=-14.750001), TopLogprob(token=' is', bytes=[32, 105, 115], logprob=-15.625001), TopLogprob(token=' Joe', bytes=[32, 74, 111, 101], logprob=-17.000002)])]"
28,14,run,nonIC,high_pl,Joe ran into the brothers of the athlete who ___ .,"1) is, 2) are","1) are, 2) is","1) is, 2) are","Sentence: Joe ran into the brothers of the athlete who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Joe ran into the brothers of the athlete who ___ . Options: 1) are, 2) is. Answer: ","Sentence: Joe ran into the brothers of the athlete who ___ . Options: 1) is, 2) are. Answer: ",2) are.,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.08991496, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.08991496), TopLogprob(token='1', bytes=[49], logprob=-2.464915), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-7.214915), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-8.464915), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-10.714915)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.69527656, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.69527656), TopLogprob(token='<|end|>', bytes=None, logprob=-0.69527656), TopLogprob(token='.', bytes=[46], logprob=-6.1952767), TopLogprob(token='<|end|>', bytes=None, logprob=-10.195276), TopLogprob(token=').', bytes=[41, 46], logprob=-10.945276)]), ChatCompletionTokenLogprob(token=' are', bytes=[32, 97, 114, 101], logprob=-4.3202e-07, top_logprobs=[TopLogprob(token=' are', bytes=[32, 97, 114, 101], logprob=-4.3202e-07), TopLogprob(token=' ', bytes=[32], logprob=-15.25), TopLogprob(token=' Are', bytes=[32, 65, 114, 101], logprob=-16.0), TopLogprob(token=' is', bytes=[32, 105, 115], logprob=-16.75), TopLogprob(token=' The', bytes=[32, 84, 104, 101], logprob=-18.75)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.008615515, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.008615515), TopLogprob(token='<|end|>', bytes=None, logprob=-4.7586155), TopLogprob(token='.\n\n', bytes=[46, 10, 10], logprob=-15.0086155), TopLogprob(token='.\n', bytes=[46, 10], logprob=-15.2586155), TopLogprob(token='<|end|>', bytes=None, logprob=-16.258615)])]"
29,15,reproach,IC,high_pl,Jessica reproached the doctors of the supermodel who ___ .,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Jessica reproached the doctors of the supermodel who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Jessica reproached the doctors of the supermodel who ___ . Options: 1) were, 2) was. Answer: ","Sentence: Jessica reproached the doctors of the supermodel who ___ . Options: 1) was, 2) were. Answer: ",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.4746528, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.4746528), TopLogprob(token='1', bytes=[49], logprob=-0.97465277), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-7.849653), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-8.974653), TopLogprob(token='To', bytes=[84, 111], logprob=-11.474653)])]"
30,15,work,nonIC,high_pl,Jessica worked with the doctors of the supermodel who ___ .,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: Jessica worked with the doctors of the supermodel who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Jessica worked with the doctors of the supermodel who ___ . Options: 1) were, 2) was. Answer: ","Sentence: Jessica worked with the doctors of the supermodel who ___ . Options: 1) were, 2) was. Answer: ",2) was.,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.10032129, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.10032129), TopLogprob(token='1', bytes=[49], logprob=-2.3503213), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-9.600321), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-10.600321), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.975321)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.07914148, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.07914148), TopLogprob(token='<|end|>', bytes=None, logprob=-2.5791414), TopLogprob(token='.', bytes=[46], logprob=-8.329142), TopLogprob(token='<|end|>', bytes=None, logprob=-12.079142), TopLogprob(token=' (', bytes=[32, 40], logprob=-14.079142)]), ChatCompletionTokenLogprob(token=' was', bytes=[32, 119, 97, 115], logprob=-1.504853e-06, top_logprobs=[TopLogprob(token=' was', bytes=[32, 119, 97, 115], logprob=-1.504853e-06), TopLogprob(token=' Was', bytes=[32, 87, 97, 115], logprob=-13.500002), TopLogprob(token=' ', bytes=[32], logprob=-16.000002), TopLogprob(token='was', bytes=[119, 97, 115], logprob=-19.500002), TopLogprob(token=' wasm', bytes=[32, 119, 97, 115, 109], logprob=-20.000002)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0031781907, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0031781907), TopLogprob(token='<|end|>', bytes=None, logprob=-5.753178), TopLogprob(token='.\n\n', bytes=[46, 10, 10], logprob=-15.503179), TopLogprob(token='.""', bytes=[46, 34], logprob=-16.253178), TopLogprob(token='<|end|>', bytes=None, logprob=-16.503178)])]"
31,16,pacify,IC,high_pl,Brian pacified the associates of the businessman who ___ .,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: Brian pacified the associates of the businessman who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Brian pacified the associates of the businessman who ___ . Options: 1) were, 2) was. Answer: ","Sentence: Brian pacified the associates of the businessman who ___ . Options: 1) were, 2) was. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.112840086, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.112840086), TopLogprob(token='2', bytes=[50], logprob=-2.2378402), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-11.36284), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-13.11284), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-14.11284)])]"
32,16,visit,nonIC,high_pl,Brian visited the associates of the businessman who ___ .,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Brian visited the associates of the businessman who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Brian visited the associates of the businessman who ___ . Options: 1) were, 2) was. Answer: ","Sentence: Brian visited the associates of the businessman who ___ . Options: 1) was, 2) were. Answer: ",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.0017139742, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.0017139742), TopLogprob(token='1', bytes=[49], logprob=-6.3767138), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-12.001714), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-12.376714), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-13.876714)])]"
33,17,detest,IC,high_pl,Melissa detests the children of the musician who ___ .,"1) is, 2) are","1) are, 2) is","1) is, 2) are","Sentence: Melissa detests the children of the musician who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Melissa detests the children of the musician who ___ . Options: 1) are, 2) is. Answer: ","Sentence: Melissa detests the children of the musician who ___ . Options: 1) is, 2) are. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.63477945, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.63477945), TopLogprob(token='2', bytes=[50], logprob=-0.75977945), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-6.7597795), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-7.1347795), TopLogprob(token='Are', bytes=[65, 114, 101], logprob=-9.759779)])]"
34,17,babysit,nonIC,high_pl,Melissa babysits the children of the musician who ___ .,"1) is, 2) are","1) are, 2) is","1) are, 2) is","Sentence: Melissa babysits the children of the musician who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Melissa babysits the children of the musician who ___ . Options: 1) are, 2) is. Answer: ","Sentence: Melissa babysits the children of the musician who ___ . Options: 1) are, 2) is. Answer: ",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-6.9570146e-05, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-6.9570146e-05), TopLogprob(token='1', bytes=[49], logprob=-9.62507), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-13.25007), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-13.50007), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-15.12507)])]"
35,18,thank,IC,high_pl,Frank thanked the servants of the dictator who ___ .,"1) is, 2) are","1) are, 2) is","1) are, 2) is","Sentence: Frank thanked the servants of the dictator who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Frank thanked the servants of the dictator who ___ . Options: 1) are, 2) is. Answer: ","Sentence: Frank thanked the servants of the dictator who ___ . Options: 1) are, 2) is. Answer: ",1) are,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.20388779, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.20388779), TopLogprob(token='2', bytes=[50], logprob=-1.7038878), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-6.078888), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.203888), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-9.578888)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.4750539, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.4750539), TopLogprob(token='<|end|>', bytes=None, logprob=-0.9750539), TopLogprob(token='.', bytes=[46], logprob=-6.975054), TopLogprob(token='<|end|>', bytes=None, logprob=-11.225054), TopLogprob(token=' (', bytes=[32, 40], logprob=-11.725054)]), ChatCompletionTokenLogprob(token=' are', bytes=[32, 97, 114, 101], logprob=-1.8624639e-06, top_logprobs=[TopLogprob(token=' are', bytes=[32, 97, 114, 101], logprob=-1.8624639e-06), TopLogprob(token=' ', bytes=[32], logprob=-13.750002), TopLogprob(token=' Are', bytes=[32, 65, 114, 101], logprob=-14.500002), TopLogprob(token=' is', bytes=[32, 105, 115], logprob=-15.250002), TopLogprob(token='are', bytes=[97, 114, 101], logprob=-18.625002)])]"
36,18,talk,nonIC,high_pl,Frank talked to the servants of the dictator who ___ .,"1) is, 2) are","1) are, 2) is","1) is, 2) are","Sentence: Frank talked to the servants of the dictator who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Frank talked to the servants of the dictator who ___ . Options: 1) are, 2) is. Answer: ","Sentence: Frank talked to the servants of the dictator who ___ . Options: 1) is, 2) are. Answer: ",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.0059586647, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.0059586647), TopLogprob(token='1', bytes=[49], logprob=-5.1309586), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.755959), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-12.005959), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-13.130959)])]"
37,19,congratulate,IC,high_pl,Tracy congratulated the bodyguards of the celebrity who ___ .,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Tracy congratulated the bodyguards of the celebrity who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Tracy congratulated the bodyguards of the celebrity who ___ . Options: 1) were, 2) was. Answer: ","Sentence: Tracy congratulated the bodyguards of the celebrity who ___ . Options: 1) was, 2) were. Answer: ",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.023279022, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.023279022), TopLogprob(token='1', bytes=[49], logprob=-3.773279), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-10.523279), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-12.398279), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-13.398279)])]"
38,19,chat,nonIC,high_pl,Tracy chatted with the bodyguards of the celebrity who ___ .,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: Tracy chatted with the bodyguards of the celebrity who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Tracy chatted with the bodyguards of the celebrity who ___ . Options: 1) were, 2) was. Answer: ","Sentence: Tracy chatted with the bodyguards of the celebrity who ___ . Options: 1) were, 2) was. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.31331775, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.31331775), TopLogprob(token='2', bytes=[50], logprob=-1.3133178), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-10.438317), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-11.063317), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-11.938317)])]"
39,20,mock,IC,high_pl,Kevin mocked the fans of the singer who ___ .,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: Kevin mocked the fans of the singer who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Kevin mocked the fans of the singer who ___ . Options: 1) were, 2) was. Answer: ","Sentence: Kevin mocked the fans of the singer who ___ . Options: 1) were, 2) was. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.011084955, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.011084955), TopLogprob(token='2', bytes=[50], logprob=-4.511085), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.886085), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-11.136085), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-13.136085)])]"
40,20,count,nonIC,high_pl,Kevin counted the fans of the singer who ___ .,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Kevin counted the fans of the singer who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Kevin counted the fans of the singer who ___ . Options: 1) were, 2) was. Answer: ","Sentence: Kevin counted the fans of the singer who ___ . Options: 1) was, 2) were. Answer: ",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.02635151, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.02635151), TopLogprob(token='1', bytes=[49], logprob=-3.6513515), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-10.401352), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-11.026352), TopLogprob(token='To', bytes=[84, 111], logprob=-14.026352)])]"
41,21,scold,IC,high_sg,Alice scolded the coordinator of the participants who ___. ,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Alice scolded the coordinator of the participants who ___.  Options: 1) was, 2) were. Answer: ","Sentence: Alice scolded the coordinator of the participants who ___.  Options: 1) were, 2) was. Answer: ","Sentence: Alice scolded the coordinator of the participants who ___.  Options: 1) was, 2) were. Answer: ",2) were.,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.57596725, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.57596725), TopLogprob(token='1', bytes=[49], logprob=-0.82596725), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-11.200967), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-11.575967), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-13.700967)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.5766667, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.5766667), TopLogprob(token='<|end|>', bytes=None, logprob=-0.8266667), TopLogprob(token='.', bytes=[46], logprob=-7.326667), TopLogprob(token='<|end|>', bytes=None, logprob=-10.576667), TopLogprob(token=').', bytes=[41, 46], logprob=-11.076667)]), ChatCompletionTokenLogprob(token=' were', bytes=[32, 119, 101, 114, 101], logprob=-1.0280384e-06, top_logprobs=[TopLogprob(token=' were', bytes=[32, 119, 101, 114, 101], logprob=-1.0280384e-06), TopLogprob(token=' Were', bytes=[32, 87, 101, 114, 101], logprob=-14.500001), TopLogprob(token=' ', bytes=[32], logprob=-14.750001), TopLogprob(token=' wer', bytes=[32, 119, 101, 114], logprob=-17.000002), TopLogprob(token=' The', bytes=[32, 84, 104, 101], logprob=-18.000002)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0007106439, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0007106439), TopLogprob(token='<|end|>', bytes=None, logprob=-7.2507105), TopLogprob(token='.\n\n', bytes=[46, 10, 10], logprob=-15.0007105), TopLogprob(token='.\n', bytes=[46, 10], logprob=-15.2507105), TopLogprob(token='.""', bytes=[46, 34], logprob=-16.500711)])]"
42,21,joke,nonIC,high_sg,Alice joked with the coordinator of the participants who ___.,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: Alice joked with the coordinator of the participants who ___. Options: 1) was, 2) were. Answer: ","Sentence: Alice joked with the coordinator of the participants who ___. Options: 1) were, 2) was. Answer: ","Sentence: Alice joked with the coordinator of the participants who ___. Options: 1) were, 2) was. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.011133185, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.011133185), TopLogprob(token='2', bytes=[50], logprob=-4.511133), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-10.011133), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.261133), TopLogprob(token='were', bytes=[119, 101, 114, 101], logprob=-13.261133)])]"
43,22,stare,IC,high_sg,Charles stared at the patron of the artists who ___.,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: Charles stared at the patron of the artists who ___. Options: 1) was, 2) were. Answer: ","Sentence: Charles stared at the patron of the artists who ___. Options: 1) were, 2) was. Answer: ","Sentence: Charles stared at the patron of the artists who ___. Options: 1) were, 2) was. Answer: ",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.070045136, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.070045136), TopLogprob(token='1', bytes=[49], logprob=-2.6950452), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.820045), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-10.070045), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-11.695045)])]"
44,22,study,nonIC,high_sg,Charles studied with the patron of the artists who ___.,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Charles studied with the patron of the artists who ___. Options: 1) was, 2) were. Answer: ","Sentence: Charles studied with the patron of the artists who ___. Options: 1) were, 2) was. Answer: ","Sentence: Charles studied with the patron of the artists who ___. Options: 1) was, 2) were. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.04327287, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.04327287), TopLogprob(token='2', bytes=[50], logprob=-3.168273), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-8.668273), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-9.543273), TopLogprob(token='was', bytes=[119, 97, 115], logprob=-11.918273)])]"
