sent_id,item_id,verb,sentence_type,np_order,target,option_1,option_2,answer_option,prompt_1,prompt_2,prompt,answer,raw_probs
33,17,detest,IC,high_pl,Melissa detests the children of the musician who ___ .,"1) is, 2) are","1) are, 2) is","1) is, 2) are","Sentence: Melissa detests the children of the musician who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Melissa detests the children of the musician who ___ . Options: 1) are, 2) is. Answer: ","Sentence: Melissa detests the children of the musician who ___ . Options: 1) is, 2) are. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-1.6240566e-06, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-1.6240566e-06), TopLogprob(token='2', bytes=[50], logprob=-13.387482), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.569485), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-19.139677), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-19.390078)])]"
34,17,babysit,nonIC,high_pl,Melissa babysits the children of the musician who ___ .,"1) is, 2) are","1) are, 2) is","1) are, 2) is","Sentence: Melissa babysits the children of the musician who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Melissa babysits the children of the musician who ___ . Options: 1) are, 2) is. Answer: ","Sentence: Melissa babysits the children of the musician who ___ . Options: 1) are, 2) is. Answer: ",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-1.0280384e-06, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-1.0280384e-06), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-14.746161), TopLogprob(token='1', bytes=[49], logprob=-14.885661), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-15.899428), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-16.799574)])]"
35,18,thank,IC,high_pl,Frank thanked the servants of the dictator who ___ .,"1) is, 2) are","1) are, 2) is","1) are, 2) is","Sentence: Frank thanked the servants of the dictator who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Frank thanked the servants of the dictator who ___ . Options: 1) are, 2) is. Answer: ","Sentence: Frank thanked the servants of the dictator who ___ . Options: 1) are, 2) is. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-2.220075e-06, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-2.220075e-06), TopLogprob(token='2', bytes=[50], logprob=-13.130651), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.373013), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-17.18886), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-17.432768)])]"
36,18,talk,nonIC,high_pl,Frank talked to the servants of the dictator who ___ .,"1) is, 2) are","1) are, 2) is","1) is, 2) are","Sentence: Frank talked to the servants of the dictator who ___ . Options: 1) is, 2) are. Answer: ","Sentence: Frank talked to the servants of the dictator who ___ . Options: 1) are, 2) is. Answer: ","Sentence: Frank talked to the servants of the dictator who ___ . Options: 1) is, 2) are. Answer: ",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.53164726, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.53164726), TopLogprob(token='1', bytes=[49], logprob=-0.88584954), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.671463), TopLogprob(token='(', bytes=[40], logprob=-18.950161), TopLogprob(token=' ', bytes=[32], logprob=-19.465115)])]"
37,19,congratulate,IC,high_pl,Tracy congratulated the bodyguards of the celebrity who ___ .,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Tracy congratulated the bodyguards of the celebrity who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Tracy congratulated the bodyguards of the celebrity who ___ . Options: 1) were, 2) was. Answer: ","Sentence: Tracy congratulated the bodyguards of the celebrity who ___ . Options: 1) was, 2) were. Answer: ",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.05277666, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.05277666), TopLogprob(token='1', bytes=[49], logprob=-2.9679606), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.372349), TopLogprob(token='(', bytes=[40], logprob=-19.22349), TopLogprob(token=' ', bytes=[32], logprob=-19.86235)])]"
38,19,chat,nonIC,high_pl,Tracy chatted with the bodyguards of the celebrity who ___ .,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: Tracy chatted with the bodyguards of the celebrity who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Tracy chatted with the bodyguards of the celebrity who ___ . Options: 1) were, 2) was. Answer: ","Sentence: Tracy chatted with the bodyguards of the celebrity who ___ . Options: 1) were, 2) was. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.0028645433, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.0028645433), TopLogprob(token='2', bytes=[50], logprob=-5.8568225), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.610212), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-17.670292), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-19.009583)])]"
39,20,mock,IC,high_pl,Kevin mocked the fans of the singer who ___ .,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: Kevin mocked the fans of the singer who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Kevin mocked the fans of the singer who ___ . Options: 1) were, 2) was. Answer: ","Sentence: Kevin mocked the fans of the singer who ___ . Options: 1) were, 2) was. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-5.5122365e-07, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-5.5122365e-07), TopLogprob(token='2', bytes=[50], logprob=-14.715869), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.581154), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-17.41233), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-17.685177)])]"
40,20,count,nonIC,high_pl,Kevin counted the fans of the singer who ___ .,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Kevin counted the fans of the singer who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Kevin counted the fans of the singer who ___ . Options: 1) were, 2) was. Answer: ","Sentence: Kevin counted the fans of the singer who ___ . Options: 1) was, 2) were. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-4.3202e-07, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-4.3202e-07), TopLogprob(token='2', bytes=[50], logprob=-14.795874), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.509209), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-18.016766), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-18.272892)])]"
41,21,scold,IC,high_sg,Alice scolded the coordinator of the participants who ___. ,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Alice scolded the coordinator of the participants who ___.  Options: 1) was, 2) were. Answer: ","Sentence: Alice scolded the coordinator of the participants who ___.  Options: 1) were, 2) was. Answer: ","Sentence: Alice scolded the coordinator of the participants who ___.  Options: 1) was, 2) were. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-2.2007884e-05, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-2.2007884e-05), TopLogprob(token='2', bytes=[50], logprob=-10.731135), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-15.722793), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-16.945385), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-19.239824)])]"
42,21,joke,nonIC,high_sg,Alice joked with the coordinator of the participants who ___.,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: Alice joked with the coordinator of the participants who ___. Options: 1) was, 2) were. Answer: ","Sentence: Alice joked with the coordinator of the participants who ___. Options: 1) were, 2) was. Answer: ","Sentence: Alice joked with the coordinator of the participants who ___. Options: 1) were, 2) was. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.008627813, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.008627813), TopLogprob(token='2', bytes=[50], logprob=-4.757098), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.220423), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-19.551777), TopLogprob(token='(', bytes=[40], logprob=-19.661066)])]"
43,22,stare,IC,high_sg,Charles stared at the patron of the artists who ___.,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: Charles stared at the patron of the artists who ___. Options: 1) was, 2) were. Answer: ","Sentence: Charles stared at the patron of the artists who ___. Options: 1) were, 2) was. Answer: ","Sentence: Charles stared at the patron of the artists who ___. Options: 1) were, 2) was. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-3.7146747e-05, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-3.7146747e-05), TopLogprob(token='2', bytes=[50], logprob=-10.2015295), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.848915), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-19.16862), TopLogprob(token='Since', bytes=[83, 105, 110, 99, 101], logprob=-19.267057)])]"
44,22,study,nonIC,high_sg,Charles studied with the patron of the artists who ___.,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Charles studied with the patron of the artists who ___. Options: 1) was, 2) were. Answer: ","Sentence: Charles studied with the patron of the artists who ___. Options: 1) were, 2) was. Answer: ","Sentence: Charles studied with the patron of the artists who ___. Options: 1) was, 2) were. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-1.27099975e-05, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-1.27099975e-05), TopLogprob(token='2', bytes=[50], logprob=-11.277795), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-18.073507), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-18.550253), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-19.602959)])]"
45,23,assist,IC,high_sg,Ben assisted the coach of the players who ___.,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Ben assisted the coach of the players who ___. Options: 1) was, 2) were. Answer: ","Sentence: Ben assisted the coach of the players who ___. Options: 1) were, 2) was. Answer: ","Sentence: Ben assisted the coach of the players who ___. Options: 1) was, 2) were. Answer: ",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.00074399513, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.00074399513), TopLogprob(token='1', bytes=[49], logprob=-7.2043037), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-15.541288), TopLogprob(token='Both', bytes=[66, 111, 116, 104], logprob=-18.547482), TopLogprob(token='(', bytes=[40], logprob=-18.781307)])]"
46,23,stand,nonIC,high_sg,Ben stood next to the coach of the players who ___.,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: Ben stood next to the coach of the players who ___. Options: 1) was, 2) were. Answer: ","Sentence: Ben stood next to the coach of the players who ___. Options: 1) were, 2) was. Answer: ","Sentence: Ben stood next to the coach of the players who ___. Options: 1) were, 2) was. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-1.2664457e-06, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-1.2664457e-06), TopLogprob(token='2', bytes=[50], logprob=-13.760972), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.194117), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-17.248606), TopLogprob(token='Since', bytes=[83, 105, 110, 99, 101], logprob=-17.596613)])]"
47,24,trust,IC,high_sg,Bob trusted the physician of the patients who ___.,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: Bob trusted the physician of the patients who ___. Options: 1) was, 2) were. Answer: ","Sentence: Bob trusted the physician of the patients who ___. Options: 1) were, 2) was. Answer: ","Sentence: Bob trusted the physician of the patients who ___. Options: 1) were, 2) was. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-4.3202e-07, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-4.3202e-07), TopLogprob(token='2', bytes=[50], logprob=-15.191572), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.324917), TopLogprob(token='Since', bytes=[83, 105, 110, 99, 101], logprob=-16.69381), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-17.407066)])]"
48,24,live,nonIC,high_sg,Bob lived next to the physician of the patients who ___.,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Bob lived next to the physician of the patients who ___. Options: 1) was, 2) were. Answer: ","Sentence: Bob lived next to the physician of the patients who ___. Options: 1) were, 2) was. Answer: ","Sentence: Bob lived next to the physician of the patients who ___. Options: 1) was, 2) were. Answer: ",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-3.0545007e-06, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-3.0545007e-06), TopLogprob(token='1', bytes=[49], logprob=-12.888194), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-15.234406), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-16.582697), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-16.707657)])]"
49,25,correct,IC,high_sg,Rachel corrected the agent of the celebrities who ___.,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Rachel corrected the agent of the celebrities who ___. Options: 1) was, 2) were. Answer: ","Sentence: Rachel corrected the agent of the celebrities who ___. Options: 1) were, 2) was. Answer: ","Sentence: Rachel corrected the agent of the celebrities who ___. Options: 1) was, 2) were. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.00072411017, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.00072411017), TopLogprob(token='2', bytes=[50], logprob=-7.230991), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.286043), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-18.755066), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-19.885956)])]"
50,25,run,nonIC,high_sg,Rachel ran into the agent of the celebrities who ___.,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: Rachel ran into the agent of the celebrities who ___. Options: 1) was, 2) were. Answer: ","Sentence: Rachel ran into the agent of the celebrities who ___. Options: 1) were, 2) was. Answer: ","Sentence: Rachel ran into the agent of the celebrities who ___. Options: 1) were, 2) was. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.05987141, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.05987141), TopLogprob(token='2', bytes=[50], logprob=-2.8453443), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.722729), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-18.689983), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-18.744865)])]"
51,26,thank,IC,high_sg,James thanked the analyst of the vendors who ___.,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: James thanked the analyst of the vendors who ___. Options: 1) was, 2) were. Answer: ","Sentence: James thanked the analyst of the vendors who ___. Options: 1) were, 2) was. Answer: ","Sentence: James thanked the analyst of the vendors who ___. Options: 1) were, 2) was. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.00012047011, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.00012047011), TopLogprob(token='2', bytes=[50], logprob=-9.025034), TopLogprob(token='Since', bytes=[83, 105, 110, 99, 101], logprob=-16.718447), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.192617), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-19.31103)])]"
52,26,chat,nonIC,high_sg,James chatted with the analyst of the vendors who ___.,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: James chatted with the analyst of the vendors who ___. Options: 1) was, 2) were. Answer: ","Sentence: James chatted with the analyst of the vendors who ___. Options: 1) were, 2) was. Answer: ","Sentence: James chatted with the analyst of the vendors who ___. Options: 1) was, 2) were. Answer: ",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.19257888, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.19257888), TopLogprob(token='1', bytes=[49], logprob=-1.7419945), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.459322), TopLogprob(token='(', bytes=[40], logprob=-19.552454), TopLogprob(token=' ', bytes=[32], logprob=-19.718481)])]"
53,27,envy,IC,high_sg,Zoey envies the representative of the voters who ___.,"1) is, 2) are","1) are, 2) is","1) is, 2) are","Sentence: Zoey envies the representative of the voters who ___. Options: 1) is, 2) are. Answer: ","Sentence: Zoey envies the representative of the voters who ___. Options: 1) are, 2) is. Answer: ","Sentence: Zoey envies the representative of the voters who ___. Options: 1) is, 2) are. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-4.3202e-07, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-4.3202e-07), TopLogprob(token='2', bytes=[50], logprob=-14.880802), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.871128), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-17.629805), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-18.409878)])]"
54,27,resemble,nonIC,high_sg,Zoey resembles the representative of the voters who ___.,"1) is, 2) are","1) are, 2) is","1) are, 2) is","Sentence: Zoey resembles the representative of the voters who ___. Options: 1) is, 2) are. Answer: ","Sentence: Zoey resembles the representative of the voters who ___. Options: 1) are, 2) is. Answer: ","Sentence: Zoey resembles the representative of the voters who ___. Options: 1) are, 2) is. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-5.5122365e-07, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-5.5122365e-07), TopLogprob(token='2', bytes=[50], logprob=-15.22886), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.163418), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-16.62754), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-17.159727)])]"
55,28,value,IC,high_sg,Stephen values the accountant of the investors who ___.,"1) is, 2) are","1) are, 2) is","1) are, 2) is","Sentence: Stephen values the accountant of the investors who ___. Options: 1) is, 2) are. Answer: ","Sentence: Stephen values the accountant of the investors who ___. Options: 1) are, 2) is. Answer: ","Sentence: Stephen values the accountant of the investors who ___. Options: 1) are, 2) is. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-4.3941356e-05, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-4.3941356e-05), TopLogprob(token='2', bytes=[50], logprob=-10.035597), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.798223), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-18.88675), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-19.150827)])]"
56,28,meet,nonIC,high_sg,Stephen met the accountant of the investors who ___.,"1) is, 2) are","1) are, 2) is","1) is, 2) are","Sentence: Stephen met the accountant of the investors who ___. Options: 1) is, 2) are. Answer: ","Sentence: Stephen met the accountant of the investors who ___. Options: 1) are, 2) is. Answer: ","Sentence: Stephen met the accountant of the investors who ___. Options: 1) is, 2) are. Answer: ",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.007820733, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.007820733), TopLogprob(token='1', bytes=[49], logprob=-4.854897), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.1932), TopLogprob(token='(', bytes=[40], logprob=-19.221113), TopLogprob(token=' ', bytes=[32], logprob=-19.446777)])]"
57,29,fear,IC,high_sg,Liz fears the lawyer of the actors who ___.,"1) is, 2) are","1) are, 2) is","1) is, 2) are","Sentence: Liz fears the lawyer of the actors who ___. Options: 1) is, 2) are. Answer: ","Sentence: Liz fears the lawyer of the actors who ___. Options: 1) are, 2) is. Answer: ","Sentence: Liz fears the lawyer of the actors who ___. Options: 1) is, 2) are. Answer: ",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.0018476052, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.0018476052), TopLogprob(token='1', bytes=[49], logprob=-6.2949424), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-15.4238825), TopLogprob(token='Since', bytes=[83, 105, 110, 99, 101], logprob=-17.889635), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-18.14726)])]"
58,29,recognize,nonIC,high_sg,Liz recognizes the lawyer of the actors who ___.,"1) is, 2) are","1) are, 2) is","1) are, 2) is","Sentence: Liz recognizes the lawyer of the actors who ___. Options: 1) is, 2) are. Answer: ","Sentence: Liz recognizes the lawyer of the actors who ___. Options: 1) are, 2) is. Answer: ","Sentence: Liz recognizes the lawyer of the actors who ___. Options: 1) are, 2) is. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-6.704273e-07, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-6.704273e-07), TopLogprob(token='2', bytes=[50], logprob=-14.656518), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-15.855845), TopLogprob(token='Since', bytes=[83, 105, 110, 99, 101], logprob=-16.6498), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-16.90631)])]"
59,30,notice,IC,high_sg,Jan noticed the son of the scientists who ___.,"1) was, 2) were","1) were, 2) was","1) were, 2) was","Sentence: Jan noticed the son of the scientists who ___. Options: 1) was, 2) were. Answer: ","Sentence: Jan noticed the son of the scientists who ___. Options: 1) were, 2) was. Answer: ","Sentence: Jan noticed the son of the scientists who ___. Options: 1) were, 2) was. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-2.5226382e-05, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-2.5226382e-05), TopLogprob(token='2', bytes=[50], logprob=-10.591684), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.038136), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-17.292559), TopLogprob(token='Since', bytes=[83, 105, 110, 99, 101], logprob=-17.672945)])]"
60,30,jog,nonIC,high_sg,Jan jogged with the son of the scientists who ___.,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Jan jogged with the son of the scientists who ___. Options: 1) was, 2) were. Answer: ","Sentence: Jan jogged with the son of the scientists who ___. Options: 1) were, 2) was. Answer: ","Sentence: Jan jogged with the son of the scientists who ___. Options: 1) was, 2) were. Answer: ",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-1.6166903e-05, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-1.6166903e-05), TopLogprob(token='1', bytes=[49], logprob=-11.060779), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-15.582097), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-15.961011), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-16.575)])]"
61,31,praise,IC,high_pl,Luke praised the tenants of the landlord who ___.,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Luke praised the tenants of the landlord who ___. Options: 1) was, 2) were. Answer: ","Sentence: Luke praised the tenants of the landlord who ___. Options: 1) were, 2) was. Answer: ","Sentence: Luke praised the tenants of the landlord who ___. Options: 1) was, 2) were. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-8.280175e-05, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-8.280175e-05), TopLogprob(token='2', bytes=[50], logprob=-9.40042), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.774796), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-18.415796), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-19.710966)])]"
62,31,carpool,nonIC,high_pl,Luke carpooled with the tenants of the landlord who ___.,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Luke carpooled with the tenants of the landlord who ___. Options: 1) was, 2) were. Answer: ","Sentence: Luke carpooled with the tenants of the landlord who ___. Options: 1) were, 2) was. Answer: ","Sentence: Luke carpooled with the tenants of the landlord who ___. Options: 1) was, 2) were. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-8.268255e-05, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-8.268255e-05), TopLogprob(token='2', bytes=[50], logprob=-9.402143), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.679733), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-20.140976), TopLogprob(token=' ', bytes=[32], logprob=-20.155172)])]"
63,32,hate,IC,high_pl,Karen hates the followers of the leader who ___.,"1) is, 2) are","1) are, 2) is","1) are, 2) is","Sentence: Karen hates the followers of the leader who ___. Options: 1) is, 2) are. Answer: ","Sentence: Karen hates the followers of the leader who ___. Options: 1) are, 2) is. Answer: ","Sentence: Karen hates the followers of the leader who ___. Options: 1) are, 2) is. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-7.89631e-07, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-7.89631e-07), TopLogprob(token='2', bytes=[50], logprob=-14.855908), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-15.685342), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-16.279694), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-16.566002)])]"
64,32,know,nonIC,high_pl,Karen knows the follwers of the leader who ___.,"1) is, 2) are","1) are, 2) is","1) are, 2) is","Sentence: Karen knows the follwers of the leader who ___. Options: 1) is, 2) are. Answer: ","Sentence: Karen knows the follwers of the leader who ___. Options: 1) are, 2) is. Answer: ","Sentence: Karen knows the follwers of the leader who ___. Options: 1) are, 2) is. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-3.1281633e-07, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-3.1281633e-07), TopLogprob(token='2', bytes=[50], logprob=-16.011484), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.538614), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-16.986938), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-17.30088)])]"
65,33,blame,IC,high_pl,Jack blamed the trainees of the craftsman who ___.,"1) was, 2) were","1) were, 2) was","1) was, 2) were","Sentence: Jack blamed the trainees of the craftsman who ___. Options: 1) was, 2) were. Answer: ","Sentence: Jack blamed the trainees of the craftsman who ___. Options: 1) were, 2) was. Answer: ","Sentence: Jack blamed the trainees of the craftsman who ___. Options: 1) was, 2) were. Answer: ",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.00038527095, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.00038527095), TopLogprob(token='2', bytes=[50], logprob=-7.861967), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.803167), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-20.504343), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-20.83821)])]"
